,loss,accuracy,val_loss,val_accuracy,lr
0,1.7242584228515625,0.6774643659591675,0.6278226971626282,0.7565217614173889,0.001
1,0.44128504395484924,0.8464041948318481,0.3303573727607727,0.8795031309127808,0.001
2,0.33522263169288635,0.8808121681213379,0.40056201815605164,0.8571428656578064,0.001
3,0.32552817463874817,0.8839119672775269,0.32422345876693726,0.8732919096946716,0.001
4,0.3033483922481537,0.8944513201713562,0.4375079870223999,0.8397515416145325,0.001
5,0.28330087661743164,0.8953812718391418,0.303730309009552,0.8832297921180725,0.001
6,0.2613716125488281,0.9074705243110657,0.30401620268821716,0.8807453513145447,0.001
7,0.2682262659072876,0.906230628490448,0.30492353439331055,0.8919254541397095,0.001
8,0.25683164596557617,0.9076255559921265,0.3137112557888031,0.8906832337379456,0.001
9,0.25710728764533997,0.9079355001449585,0.3293883204460144,0.8819875717163086,0.001
10,0.24762138724327087,0.9135152101516724,0.28229889273643494,0.8944099545478821,0.001
11,0.23409931361675262,0.9189398884773254,0.2753041386604309,0.8931676745414734,0.001
12,0.22820544242858887,0.9198697805404663,0.23440243303775787,0.9130434989929199,0.001
13,0.23487432301044464,0.917544960975647,0.27709922194480896,0.9068322777748108,0.001
14,0.22281529009342194,0.9204897880554199,0.2394627332687378,0.9118012189865112,0.001
15,0.21863171458244324,0.9220396876335144,0.3454374074935913,0.8919254541397095,0.001
16,0.22852280735969543,0.9189398884773254,0.24811862409114838,0.9118012189865112,0.001
17,0.20405153930187225,0.9277743101119995,0.3011896014213562,0.8894410133361816,0.001
18,0.207206130027771,0.9252944588661194,0.23921693861484528,0.9130434989929199,0.001
19,0.21006366610527039,0.9221946597099304,0.21780668199062347,0.9068322777748108,0.001
20,0.2002696692943573,0.929169237613678,0.2343783974647522,0.9155279397964478,0.001
21,0.194903165102005,0.9316490888595581,0.27379003167152405,0.9018633365631104,0.001
22,0.20339816808700562,0.9269993901252747,0.242503359913826,0.9254658222198486,0.001
23,0.1869257092475891,0.9328890442848206,0.2460000216960907,0.9118012189865112,0.001
24,0.1983078271150589,0.9282392859458923,0.22741898894309998,0.9142857193946838,0.001
25,0.1959349662065506,0.9294792413711548,0.2673952281475067,0.904347836971283,0.001
26,0.18683183193206787,0.9321140646934509,0.19834958016872406,0.9267081022262573,0.001
27,0.1795038878917694,0.9361438155174255,0.22644838690757751,0.9204968810081482,0.001
28,0.19932685792446136,0.9297891855239868,0.2149907797574997,0.9204968810081482,0.001
29,0.18998558819293976,0.9299442172050476,0.22866417467594147,0.9093167781829834,0.001
30,0.18521372973918915,0.9381586909294128,0.24023358523845673,0.9192546606063843,0.001
31,0.17650972306728363,0.9350588917732239,0.30543968081474304,0.8931676745414734,0.001
32,0.19387143850326538,0.9302541613578796,0.19661498069763184,0.9180124402046204,0.001
33,0.1790156066417694,0.9367638230323792,0.20616911351680756,0.9192546606063843,0.001
34,0.18014051020145416,0.9335089921951294,0.2128581404685974,0.9267081022262573,0.001
35,0.1746162623167038,0.9359888434410095,0.23917336761951447,0.9229813814163208,0.001
36,0.1743997037410736,0.9387786984443665,0.19899240136146545,0.9291925430297852,0.001
37,0.17331643402576447,0.937538743019104,0.22662703692913055,0.9229813814163208,0.001
38,0.18876060843467712,0.9310291409492493,0.282715767621994,0.886956512928009,0.001
39,0.16630439460277557,0.9378487467765808,0.24990634620189667,0.9093167781829834,0.001
40,0.1906193196773529,0.9283943176269531,0.2834149897098541,0.9018633365631104,0.001
41,0.16383646428585052,0.9395536184310913,0.21037690341472626,0.9242236018180847,0.001
42,0.1729019284248352,0.9389336705207825,0.23120637238025665,0.9105589985847473,0.001
43,0.1721675544977188,0.9387786984443665,0.2388881891965866,0.9055900573730469,0.001
44,0.16212129592895508,0.940638542175293,0.20759275555610657,0.9204968810081482,0.001
45,0.15389516949653625,0.9435833692550659,0.2540494203567505,0.9118012189865112,0.001
46,0.158481627702713,0.9426534175872803,0.22488221526145935,0.9242236018180847,0.001
47,0.15563368797302246,0.9409485459327698,0.20628398656845093,0.9217391014099121,0.0005
48,0.1445508748292923,0.948853075504303,0.198722243309021,0.9155279397964478,0.0005
49,0.13456004858016968,0.9516429305076599,0.2229371815919876,0.9167701601982117,0.0005
50,0.14716069400310516,0.9479231238365173,0.21100939810276031,0.9217391014099121,0.0005
51,0.13799068331718445,0.948698103427887,0.1940629631280899,0.9204968810081482,0.0005
52,0.14619362354278564,0.9479231238365173,0.21847374737262726,0.9217391014099121,0.0005
53,0.13633829355239868,0.9507129788398743,0.22402021288871765,0.9204968810081482,0.0005
54,0.12988808751106262,0.9510229229927063,0.21480026841163635,0.9217391014099121,0.0005
55,0.13889266550540924,0.9474581480026245,0.22760426998138428,0.9093167781829834,0.0005
56,0.14381536841392517,0.9483880996704102,0.20250432193279266,0.9204968810081482,0.0005
