,loss,accuracy,val_loss,val_accuracy,lr
0,0.8106392621994019,0.7828580141067505,0.36389869451522827,0.8720496892929077,0.001
1,0.3816477954387665,0.8694978356361389,0.3162652254104614,0.8944099545478821,0.001
2,0.3416077494621277,0.8797272443771362,0.3098483681678772,0.895652174949646,0.001
3,0.31300050020217896,0.8890266418457031,0.36156541109085083,0.886956512928009,0.001
4,0.3110615015029907,0.8911965489387512,0.3633827865123749,0.8621118068695068,0.001
5,0.28815412521362305,0.8970862030982971,0.3470526337623596,0.8732919096946716,0.001
6,0.2881014347076416,0.9029757976531982,0.2675580382347107,0.903105616569519,0.001
7,0.2680366635322571,0.9057656526565552,0.28984227776527405,0.8931676745414734,0.001
8,0.27329006791114807,0.9042157530784607,0.290576696395874,0.8981366753578186,0.001
9,0.26613137125968933,0.9043707251548767,0.26763442158699036,0.9018633365631104,0.001
10,0.261227548122406,0.9045257568359375,0.2532994747161865,0.9142857193946838,0.001
11,0.2551235258579254,0.906385600566864,0.24414370954036713,0.904347836971283,0.001
12,0.23762626945972443,0.9153750538825989,0.2715432047843933,0.9093167781829834,0.001
13,0.2524939775466919,0.9115003347396851,0.2188318520784378,0.9242236018180847,0.001
14,0.22443018853664398,0.9184749126434326,0.29194316267967224,0.8906832337379456,0.001
15,0.24239124357700348,0.9169250130653381,0.2670629918575287,0.9055900573730469,0.001
16,0.23543967306613922,0.9133601784706116,0.2379908710718155,0.9105589985847473,0.001
17,0.23332472145557404,0.9186298847198486,0.25866612792015076,0.8981366753578186,0.001
18,0.2250317931175232,0.9223496317863464,0.20734268426895142,0.9229813814163208,0.001
19,0.20958955585956573,0.9243645668029785,0.229841947555542,0.9080745577812195,0.001
20,0.21038690209388733,0.925914466381073,0.30192187428474426,0.8993788957595825,0.001
21,0.22756201028823853,0.9189398884773254,0.24735797941684723,0.904347836971283,0.001
22,0.2151394635438919,0.9217296838760376,0.22290575504302979,0.9130434989929199,0.001
23,0.2218816876411438,0.9189398884773254,0.2257668375968933,0.9130434989929199,0.001
24,0.19368833303451538,0.9302541613578796,0.20777542889118195,0.9204968810081482,0.0005
25,0.18027013540267944,0.9350588917732239,0.20689266920089722,0.9130434989929199,0.0005
26,0.19154395163059235,0.9319590926170349,0.2046160250902176,0.9254658222198486,0.0005
27,0.1806456595659256,0.9350588917732239,0.19591651856899261,0.9254658222198486,0.0005
28,0.18581373989582062,0.9330440163612366,0.20166704058647156,0.9229813814163208,0.0005
29,0.17502759397029877,0.9372287392616272,0.2018888294696808,0.9204968810081482,0.0005
30,0.180970698595047,0.9362988471984863,0.2175055295228958,0.9217391014099121,0.0005
31,0.16530144214630127,0.9387786984443665,0.23165066540241241,0.9118012189865112,0.0005
32,0.1706177294254303,0.9395536184310913,0.20684026181697845,0.9254658222198486,0.0005
33,0.1790260225534439,0.9349039196968079,0.20655106008052826,0.9217391014099121,0.0005
34,0.1671612560749054,0.940483570098877,0.2110697627067566,0.9130434989929199,0.0005
35,0.17685236036777496,0.9347488880157471,0.20340140163898468,0.9180124402046204,0.0005
36,0.16393102705478668,0.940638542175293,0.1892051249742508,0.9329192638397217,0.0005
37,0.1556098759174347,0.940483570098877,0.19909925758838654,0.9267081022262573,0.0005
38,0.1701762080192566,0.9390886425971985,0.2179737538099289,0.9142857193946838,0.0005
39,0.16896286606788635,0.9378487467765808,0.20676368474960327,0.9279503226280212,0.0005
40,0.16440150141716003,0.9393986463546753,0.19267180562019348,0.9242236018180847,0.0005
41,0.16031543910503387,0.9421884417533875,0.20818157494068146,0.9279503226280212,0.0005
42,0.1617649793624878,0.9426534175872803,0.21381798386573792,0.9254658222198486,0.0005
43,0.15256720781326294,0.9440483450889587,0.1846185326576233,0.9279503226280212,0.0005
44,0.1568630188703537,0.9423434734344482,0.1944778561592102,0.9316770434379578,0.0005
45,0.15010255575180054,0.9468382000923157,0.19982926547527313,0.9291925430297852,0.0005
46,0.16435864567756653,0.9412585496902466,0.17597416043281555,0.9267081022262573,0.0005
47,0.1488194316625595,0.9483880996704102,0.18450114130973816,0.9242236018180847,0.00025
48,0.14338281750679016,0.9480780959129333,0.19095216691493988,0.9242236018180847,0.00025
49,0.14056146144866943,0.9505579471588135,0.17484937608242035,0.9366459846496582,0.00025
50,0.13473919034004211,0.9525728225708008,0.17882665991783142,0.9304347634315491,0.00025
51,0.13288457691669464,0.9494730234146118,0.1866188943386078,0.9279503226280212,0.00025
52,0.14485260844230652,0.9465281963348389,0.17993275821208954,0.9329192638397217,0.00025
53,0.1325720250606537,0.9517979025840759,0.18553587794303894,0.9304347634315491,0.00025
54,0.13039781153202057,0.9516429305076599,0.18040096759796143,0.9242236018180847,0.00025
55,0.1296553611755371,0.9494730234146118,0.179352268576622,0.9254658222198486,0.00025
56,0.14101821184158325,0.9465281963348389,0.19317466020584106,0.9291925430297852,0.00025
57,0.13027986884117126,0.9511779546737671,0.18872204422950745,0.9242236018180847,0.00025
